chr	pos	strand
11	63048427	+
1	163088857	+
11	63113992	+
11	63145370	+
1	163208295	+
11	63228999	+
1	163231942	+
1	163314437	+
11	63451611	+
11	63451623	+
11	6359678	+
11	63622173	+
1	163639688	+
11	63698921	+
1	163772795	+
11	64004597	+
1	16407684	+
11	64079467	+
11	64144995	+
11	64183006	+
1	164239540	+
11	64282771	+
11	64351307	+
1	164453603	+
1	164453613	+
11	64470229	+
1	16458133	+
11	64753130	+
1	1648253	+
1	164828596	+
1	1648311	+
11	64922052	+
1	165076301	+
11	65133133	+
11	65135552	+
11	65265696	+
1	165348671	+
11	65405945	+
11	65475404	+
11	65503482	+
1	165531799	+
1	165531920	+
1	165553139	+
11	65633063	+
1	165659305	+
11	65799511	+
1	165830898	+
1	165861392	+
1	165939910	+
1	165940124	+
11	65984332	+
11	66008255	+
11	66162102	+
1	166189439	+
1	166190998	+
1	166212315	+
11	66229619	+
1	166234584	+
1	166262935	+
11	66263891	+
11	66339129	+
11	66364120	+
1	16637581	+
1	166445995	+
1	166637525	+
1	16665259	+
11	66803230	+
1	167175228	+
11	67221589	+
1	167312897	+
1	167506102	+
1	16750699	+
1	167582709	+
11	67599095	+
11	67599431	+
1	167712870	+
11	67777074	+
1	167866781	+
11	67901105	+
11	6812374	+
11	68328518	+
1	168420934	+
11	68652245	+
1	1687509	+
11	68797706	+
11	6881965	+
1	168926076	+
11	68950363	+
1	169442965	+
11	69490991	+
1	169524859	+
11	69548376	+
1	169962744	+
1	169975114	+
1	170011578	+
11	70079028	+
11	70599924	+
1	170603443	+
1	170651486	+
1	170847300	+
11	7092794	+
11	71274460	+
11	71541990	+
1	171708159	+
1	171729167	+
1	171811004	+
11	71989354	+
1	172001404	+
1	172040795	+
1	172051756	+
1	17229448	+
1	17229473	+
11	72320915	+
1	17234109	+
1	172353913	+
11	72368049	+
11	72458787	+
11	7254664	+
11	7260329	+
11	72607770	+
11	72624883	+
1	172626211	+
1	172659370	+
11	72760619	+
11	72760796	+
11	72808550	+
11	7285035	+
1	172857595	+
1	173140574	+
1	173147814	+
1	173202314	+
11	73232509	+
11	7352456	+
11	73527411	+
1	173589833	+
11	73646699	+
11	73696777	+
1	173701343	+
11	73777313	+
1	173803879	+
1	173921251	+
11	73981543	+
1	174057875	+
11	74064898	+
1	174333008	+
11	7435888	+
11	74368013	+
1	174401085	+
1	174406556	+
11	744469	+
1	174484642	+
1	174559095	+
1	174559538	+
11	74706695	+
11	74763927	+
1	174907151	+
1	174933307	+
11	74952936	+
1	174966733	+
1	175165544	+
1	175216000	+
11	7527466	+
1	175386179	+
1	175389944	+
11	75442496	+
11	75611190	+
1	175954294	+
1	175967162	+
1	175991975	+
1	176014103	+
11	76072242	+
11	7612691	+
1	17615824	+
11	76233392	+
1	176283140	+
1	176283620	+
11	76330364	+
11	76629650	+
1	176721458	+
1	176721810	+
1	17684780	+
1	176884532	+
1	176955603	+
1	176960583	+
11	76990578	+
11	77171437	+
1	177271967	+
11	77294964	+
11	77499199	+
11	77509622	+
1	177512901	+
1	17754089	+
11	77578839	+
1	17783130	+
11	7835538	+
1	178368506	+
11	78388427	+
11	78388852	+
1	178397606	+
1	178566857	+
11	7866101	+
1	178692790	+
11	78698686	+
11	78726939	+
11	78731361	+
1	178925624	+
1	178948178	+
11	78983470	+
11	79116475	+
11	79187343	+
11	79191620	+
11	79235833	+
1	179238122	+
1	179255809	+
11	79287006	+
1	179333609	+
1	179373374	+
1	179491961	+
1	179575301	+
11	79630197	+
1	179651105	+
11	79675054	+
1	179717828	+
11	79917430	+
11	79917641	+
11	80139960	+
1	180318719	+
1	18058325	+
1	180641921	+
1	180641941	+
1	180668361	+
1	180733927	+
11	80805112	+
1	18080831	+
11	80835442	+
1	180835611	+
1	180835927	+
1	180857557	+
11	81038547	+
1	181044083	+
1	181047418	+
1	181167046	+
11	8121324	+
11	81283876	+
1	181408485	+
1	181588351	+
1	181601280	+
11	81754621	+
1	181853544	+
11	81872906	+
1	182038138	+
11	82062574	+
1	182274322	+
1	182289334	+
1	182420849	+
11	82439920	+
11	82657862	+
1	182799960	+
1	182806804	+
11	82810226	+
1	182822076	+
11	82871374	+
11	82889713	+
1	182949518	+
11	82952554	+
11	82953610	+
11	82976149	+
11	83041505	+
11	83090296	+
1	183170457	+
1	18320281	+
11	83205513	+
1	183308200	+
1	183309483	+
11	83313939	+
11	83425263	+
1	183451008	+
1	183648678	+
11	83652183	+
11	83652330	+
11	83660457	+
11	83750344	+
11	83883055	+
1	183969678	+
11	84088556	+
11	84217123	+
11	84463281	+
1	184645405	+
11	84690579	+
11	84701724	+
1	184792261	+
1	184820728	+
1	184820785	+
1	184953055	+
11	85041792	+
11	85041987	+
1	185045429	+
11	85211216	+
11	85211643	+
1	185331999	+
11	85355418	+
11	85407082	+
11	85407088	+
1	185504697	+
1	185584788	+
11	8567629	+
1	185834147	+
11	85970275	+
1	186194209	+
11	86397469	+
1	18651443	+
1	186620491	+
11	86641807	+
1	186849107	+
1	186878091	+
11	87010363	+
11	87048844	+
11	87051095	+
1	187106942	+
11	87149860	+
1	187182300	+
1	18718719	+
1	187312683	+
1	187312955	+
11	87404009	+
11	87408760	+
11	87409016	+
1	187441830	+
1	187497258	+
11	87516154	+
1	187522073	+
1	187525329	+
1	187528459	+
11	87566794	+
1	187572770	+
1	187603287	+
11	87678776	+
11	87885912	+
1	187893859	+
1	187967332	+
11	87991576	+
1	187998718	+
11	88002109	+
1	188174649	+
1	188186453	+
11	88379767	+
11	8839655	+
1	188438207	+
1	188486891	+
1	188521115	+
1	188584129	+
1	188615928	+
11	88778606	+
1	188808423	+
1	188829704	+
1	188829894	+
1	188832845	+
11	8884892	+
11	8887309	+
11	88908938	+
1	189085012	+
1	189247033	+
1	189634264	+
1	189686334	+
1	189717097	+
1	189784527	+
1	189841240	+
1	189883342	+
11	89957327	+
1	189961328	+
11	89992725	+
11	90000507	+
11	90030708	+
11	90132995	+
11	90133167	+
11	90133289	+
11	9023638	+
1	190284999	+
11	90444520	+
11	9045023	+
11	90538766	+
11	90598229	+
11	90699226	+
11	90699412	+
11	90835806	+
1	190874455	+
1	190972890	+
1	190972965	+
11	9104544	+
11	91088877	+
11	91153588	+
11	91201339	+
11	91203122	+
1	191402619	+
1	191466946	+
1	191477458	+
1	191549389	+
1	191580769	+
1	191601021	+
1	191763006	+
11	91777876	+
1	191817431	+
1	191862926	+
11	91890123	+
11	91892038	+
1	191918558	+
1	192008679	+
1	192072299	+
1	192161621	+
11	9220614	+
1	192262135	+
1	192262255	+
1	192303063	+
1	192332669	+
1	1925145	+
1	192552888	+
11	92608484	+
11	92730254	+
1	192734657	+
1	192765013	+
11	92875860	+
11	92929780	+
1	192979533	+
11	92979733	+
11	93160158	+
1	193174332	+
11	9320874	+
11	9331068	+
11	93478129	+
11	93511308	+
11	93511310	+
1	193549637	+
1	193664783	+
1	193675133	+
11	93681424	+
1	193686843	+
1	193687050	+
1	193747347	+
1	193778291	+
1	193836796	+
1	194060231	+
1	194067852	+
11	94074591	+
11	94075017	+
1	194248974	+
1	194517601	+
1	194552993	+
1	194595954	+
1	194675133	+
11	94677562	+
11	94677843	+
11	94684423	+
1	194723516	+
1	194847610	+
1	19486397	+
11	94868722	+
1	194934655	+
1	194935109	+
1	195014343	+
1	195146640	+
11	95175392	+
11	95175608	+
11	95235847	+
11	95243768	+
11	95371578	+
11	95396034	+
1	195499405	+
11	95583389	+
1	195584138	+
11	95823131	+
11	9583365	+
1	195894172	+
11	96001925	+
1	196153533	+
1	196188462	+
1	196188563	+
1	196204730	+
11	9642501	+
11	96514946	+
11	96599295	+
11	96618730	+
11	96674881	+
1	196740111	+
1	196761364	+
1	196779196	+
1	196780920	+
11	96785352	+
1	196886253	+
11	96919410	+
1	197008509	+
1	197011866	+
11	97067484	+
11	97067516	+
11	97077820	+
11	97172974	+
1	197311026	+
1	197389130	+
1	197404046	+
1	197420635	+
11	97434002	+
11	97434296	+
11	97473593	+
1	197500516	+
11	9757988	+
11	97704645	+
11	97868515	+
11	97868516	+
11	97885945	+
11	9795195	+
1	198118778	+
11	98202304	+
1	198243294	+
11	98296387	+
1	198442492	+
1	198475824	+
11	98582768	+
11	98640851	+
11	98692738	+
11	98774696	+
1	198815321	+
11	98838446	+
11	98848035	+
1	198967956	+
1	198994660	+
11	99001989	+
11	99004371	+
11	9906817	+
1	199397959	+
1	199440157	+
11	99478834	+
11	99502905	+
11	99516242	+
11	9954516	+
1	19954877	+
1	199570806	+
11	99647272	+
11	99729411	+
11	99883105	+
1	199911273	+
1	200094303	+
1	200576191	+
1	201918258	+
1	201992200	+
1	202374282	+
1	202496207	+
1	20257096	+
1	202961149	+
1	20324085	+
1	203387108	+
1	203488461	+
1	20351894	+
1	203627007	+
1	203686217	+
1	203752426	+
1	204238465	+
1	204345048	+
1	204539767	+
1	204639856	+
1	204822273	+
1	205186246	+
1	205334036	+
1	205706956	+
1	205782164	+
1	206609875	+
1	206953860	+
1	207037967	+
1	207119679	+
1	207579511	+
1	208051845	+
1	208263970	+
1	208362220	+
1	208515550	+
1	208691489	+
1	208719046	+
1	20872338	+
1	20944744	+
1	20949966	+
1	20950266	+
1	209593339	+
1	20996377	+
12	100034186	+
12	10004049	+
12	100130265	+
12	100178358	+
12	100194224	+
12	100231773	+
1	210035993	+
12	100541723	+
1	210087181	+
12	101080923	+
12	101390015	+
12	101450684	+
12	101545783	+
12	101546140	+
12	10155046	+
12	101574502	+
12	101756959	+
12	101877914	+
12	101878157	+
1	210198291	+
1	210211428	+
12	102141418	+
12	102156633	+
12	102172700	+
12	102172988	+
12	102292839	+
12	10234193	+
1	210245871	+
12	102799033	+
12	102827845	+
12	102842462	+
12	102842521	+
12	102918219	+
1	210295340	+
12	103066223	+
12	103427706	+
12	103431469	+
12	10348789	+
12	103568361	+
12	103598478	+
12	104015091	+
12	10407722	+
12	104094560	+
12	104293391	+
12	104648428	+
12	104811430	+
12	105153214	+
12	105193991	+
12	105316996	+
12	105438371	+
12	1057138	+
12	105830897	+
12	106109867	+
12	106603653	+
12	106625466	+
12	106666202	+
12	106890954	+
12	107122081	+
12	10732293	+
12	107370414	+
12	107590482	+
12	107763563	+
12	107785258	+
12	108238885	+
12	108422150	+
12	109102472	+
12	109313295	+
12	109453135	+
12	10960847	+
12	109632357	+
12	109887643	+
12	110616587	+
12	111166075	+
12	111175243	+
12	111770110	+
12	11179031	+
12	11191374	+
12	111960818	+
12	11219205	+
12	112296358	+
12	112777123	+
12	113072198	+
12	113246822	+
1	211327991	+
12	113570763	+
12	113910691	+
12	113949759	+
12	114045189	+
12	114131018	+
12	114251449	+
12	114545422	+
12	114744056	+
12	114770502	+
12	114896295	+
12	11495111	+
12	114969745	+
12	115145946	+
12	115221982	+
12	115248063	+
12	115266249	+
12	115370681	+
1	211537459	+
12	115471039	+
1	211569127	+
12	115731085	+
12	11655571	+
12	116725149	+
12	116803677	+
12	116823554	+
12	117059387	+
1	211706496	+
12	117237112	+
12	117494186	+
12	117814423	+
12	118057334	+
12	118186991	+
12	118581998	+
12	118584429	+
12	118655646	+
12	119950128	+
12	120267053	+
12	120496403	+
12	120646126	+
12	12075970	+
12	120867814	+
12	120867934	+
12	120990856	+
12	120998908	+
12	121059768	+
12	121183840	+
1	212146731	+
12	121490574	+
12	121630602	+
12	121899272	+
12	122028879	+
12	122121617	+
12	122289596	+
12	122289929	+
12	122319722	+
12	122429130	+
12	122722289	+
12	122773604	+
12	1228365	+
12	1228434	+
12	122947417	+
12	122947473	+
12	122952437	+
12	123387201	+
12	123613007	+
12	123683393	+
12	123694286	+
12	123843316	+
12	123985156	+
12	124066478	+
12	124165074	+
12	124230719	+
12	124357200	+
12	124453844	+
12	12475754	+
12	124823332	+
12	124884018	+
12	125100345	+
1	212513651	+
12	125170913	+
12	12544800	+
12	12544854	+
12	12546623	+
12	125484613	+
12	125520208	+
12	125520597	+
12	125520622	+
12	125520704	+
12	125801156	+
12	126655236	+
12	126655265	+
12	126783235	+
12	126783595	+
12	126802505	+
12	126802967	+
12	126889871	+
12	126905416	+
12	127203584	+
12	127344841	+
12	127358212	+
12	127391309	+
12	127553226	+
12	127579218	+
12	127585804	+
1	212765841	+
12	127689730	+
12	127825674	+
12	127879768	+
12	12806254	+
12	12810274	+
12	128327568	+
12	128777545	+
12	12894046	+
12	12933648	+
12	129350781	+
12	129462004	+
1	212974644	+
12	129921818	+
12	129975159	+
12	13007609	+
12	130316421	+
12	130389834	+
12	130455050	+
12	13048762	+
12	130531493	+
12	130794401	+
12	130881637	+
12	131089134	+
12	131089297	+
12	131144868	+
1	213136912	+
12	131424231	+
12	131531599	+
12	132099022	+
12	13232935	+
12	133004105	+
1	213311156	+
12	133141056	+
12	133152791	+
12	133183479	+
12	133469005	+
12	133751764	+
1	213530477	+
12	1365579	+
1	213677659	+
1	213714501	+
1	213873806	+
1	213880270	+
1	21409551	+
1	214173239	+
12	14173874	+
12	14210244	+
12	14258620	+
12	14258933	+
12	14335336	+
12	14335515	+
12	14419179	+
12	14525279	+
12	1454355	+
12	14835669	+
1	214910484	+
1	21492604	+
12	14940516	+
12	15005884	+
12	1503196	+
12	15104640	+
1	21517723	+
12	15232872	+
1	215285283	+
1	2153792	+
12	1554208	+
12	15617225	+
12	15630162	+
12	15679188	+
12	15708021	+
1	215716023	+
1	215774534	+
1	215787376	+
1	215796541	+
1	215798771	+
1	215819730	+
12	16207035	+
12	16207212	+
12	1630342	+
12	16377814	+
1	216438525	+
12	164698	+
12	1652494	+
12	16626545	+
1	2166293	+
12	16663906	+
12	16669895	+
1	216800733	+
1	216854791	+
1	217072056	+
12	17088941	+
1	217190831	+
1	217192096	+
1	217214978	+
12	1730147	+
1	21735811	+
1	217497154	+
1	217533176	+
1	217548931	+
12	17580925	+
1	217604466	+
1	217604488	+
12	17617627	+
12	17705065	+
12	17732597	+
1	217776524	+
12	17894213	+
1	217913499	+
12	17948692	+
12	17988411	+
1	218001834	+
1	21804119	+
12	18172528	+
1	218182599	+
1	218245631	+
1	218246456	+
12	18368802	+
12	1893941	+
12	19003540	+
12	19089687	+
1	219174263	+
1	219247377	+
1	219258650	+
12	1927905	+
12	19371925	+
12	19461827	+
1	219472561	+
12	19546138	+
1	219574685	+
12	19602677	+
12	19718245	+
12	19806221	+
12	19875676	+
12	19891736	+
1	219902622	+
12	19919715	+
12	19920161	+
12	19940305	+
12	19951537	+
12	19970618	+
12	20145182	+
1	220173438	+
1	220309016	+
12	20346841	+
1	220378213	+
12	20473886	+
12	20475020	+
12	20539898	+
12	20648042	+
12	20679009	+
1	220709105	+
12	20730328	+
12	2075824	+
12	2089849	+
12	20908678	+
12	20922330	+
1	220943269	+
1	220954358	+
12	21006865	+
12	21014080	+
1	221055055	+
1	22105627	+
12	21139698	+
1	221168801	+
1	221376865	+
12	21402800	+
1	22144648	+
12	21655322	+
1	221827807	+
1	221969163	+
12	22085949	+
12	22123789	+
1	222168015	+
12	22170207	+
12	22416958	+
12	22417536	+
1	222579106	+
12	2261732	+
1	222779073	+
1	222819183	+
1	222870690	+
12	22927577	+
12	23054666	+
1	223061140	+
12	2323901	+
1	223311531	+
1	223341471	+
1	223346973	+
1	223444360	+
1	223490798	+
1	223491214	+
1	22349159	+
1	223492804	+
1	223508996	+
12	23542667	+
1	223911566	+
12	24217996	+
1	224241451	+
1	224247066	+
1	224396921	+
12	24451724	+
12	24518619	+
1	224538417	+
12	24590131	+
1	224641867	+
12	24687380	+
1	224776600	+
12	24868672	+
12	2489197	+
12	24904655	+
1	225173581	+
12	25208660	+
1	225272510	+
12	25273263	+
1	225393581	+
1	22542091	+
12	25462941	+
12	25523380	+
12	25606885	+
12	25651361	+
12	25720803	+
12	25775810	+
1	225905176	+
12	25924201	+
1	225995599	+
1	225996427	+
1	226003138	+
1	226095476	+
12	26229539	+
1	226361466	+
12	26378627	+
12	26388239	+
1	226409795	+
1	226415473	+
1	226505382	+
1	226526127	+
12	26588285	+
12	26631935	+
12	26650423	+
12	26697605	+
12	26921314	+
12	26936968	+
12	26937204	+
12	26958648	+
1	226998923	+
12	27178945	+
1	227276302	+
1	227404526	+
1	227462942	+
12	27464512	+
12	27521091	+
1	227536549	+
1	227602270	+
12	27804904	+
1	227864506	+
12	27864803	+
1	227903538	+
1	228058381	+
1	228058530	+
12	28153664	+
12	28163325	+
12	28226344	+
12	28274579	+
12	28288988	+
1	228342950	+
12	28417305	+
12	28438604	+
1	228639305	+
12	28706572	+
1	228959927	+
1	229015516	+
1	22901914	+
1	229019596	+
1	229337133	+
1	229519637	+
12	29564733	+
12	29692249	+
12	29816627	+
12	29823933	+
12	29879352	+
12	29887600	+
12	29887612	+
12	2995089	+
1	230128812	+
12	30218655	+
1	230241586	+
12	30312465	+
12	30420643	+
12	30471065	+
12	30639063	+
1	230664826	+
12	30939972	+
1	231007796	+
1	231007803	+
1	231079125	+
12	31080622	+
1	231085156	+
12	31120741	+
1	231176426	+
12	31353754	+
1	23136634	+
12	31406642	+
12	31546951	+
12	31566165	+
1	23157215	+
12	3161125	+
1	231725222	+
1	231728466	+
12	31789528	+
12	31802962	+
1	231932108	+
12	31951452	+
12	32076420	+
12	32086742	+
12	32188576	+
12	32214596	+
1	232309213	+
12	32358660	+
12	32423044	+
1	232587767	+
1	232596329	+
1	23276944	+
1	232869260	+
1	233072057	+
1	233152919	+
12	33280441	+
12	33325536	+
12	33325773	+
1	233342112	+
1	233350639	+
1	233519146	+
12	33630064	+
12	33790037	+
1	233965195	+
12	34017251	+
1	234037325	+
1	234070558	+
1	234211973	+
12	34276519	+
12	34277393	+
12	34281886	+
12	34346159	+
12	34348028	+
12	34348589	+
12	34397661	+
1	234604822	+
12	34661714	+
12	34782825	+
1	234805718	+
12	34846714	+
1	234935093	+
1	235270060	+
1	235420702	+
1	235465487	+
1	235535281	+
1	235931792	+
1	23603559	+
1	23604696	+
12	3607967	+
12	3608418	+
1	236248644	+
1	236350995	+
1	236353460	+
1	236488390	+
1	236538202	+
12	3654488	+
1	236661514	+
1	237182763	+
1	237244543	+
1	237244966	+
1	237245005	+
1	237449858	+
1	237569204	+
12	37865789	+
1	237967619	+
1	237968875	+
1	237975423	+
12	38024992	+
12	38028955	+
12	38034024	+
12	38035076	+
12	38040649	+
12	38055803	+
12	38066983	+
1	23809315	+
12	38108992	+
12	38115156	+
12	38115189	+
1	238131328	+
1	238131355	+
12	38134124	+
12	38288034	+
12	38376309	+
1	238396937	+
12	38469582	+
12	38566883	+
12	38566911	+
1	238619852	+
1	238619858	+
12	38644923	+
1	238703367	+
1	238840041	+
12	38848764	+
1	238852436	+
1	238852656	+
1	238922625	+
12	38946825	+
12	39004810	+
1	239144461	+
12	39199403	+
1	239317585	+
12	39378246	+
12	39386405	+
1	239426261	+
1	239515755	+
12	3956105	+
12	39591227	+
1	239625017	+
1	239780151	+
1	239786682	+
1	239786797	+
1	239831402	+
12	39911957	+
12	39956292	+
1	240082762	+
12	40098756	+
1	240134854	+
12	40146955	+
12	40147179	+
12	40162534	+
1	24019383	+
12	40195081	+
12	40195398	+
12	40210395	+
12	40362592	+
1	240382825	+
12	40636612	+
12	40673018	+
12	40832790	+
1	241047837	+
1	241053811	+
12	41064597	+
12	41097856	+
1	241136367	+
1	241257709	+
1	241262724	+
1	241489947	+
12	41624730	+
12	41798529	+
12	41823603	+
12	41847716	+
1	241908612	+
1	24210839	+
1	242112415	+
1	242113156	+
12	42138106	+
1	242143853	+
1	242206194	+
12	42215616	+
12	42237983	+
12	42238111	+
1	242307650	+
1	242311587	+
1	24233049	+
12	42432006	+
12	42482692	+
1	242495854	+
1	242496569	+
1	242560620	+
12	42637062	+
12	42637913	+
1	242719171	+
1	242776099	+
1	242807367	+
12	42813458	+
12	42931727	+
12	42994686	+
1	243114950	+
12	43125249	+
12	43256891	+
1	243329885	+
12	43345775	+
1	243377887	+
12	43390132	+
12	43487973	+
12	43640752	+
12	43717934	+
12	43926280	+
12	43926403	+
12	43979539	+
1	244008708	+
1	244008904	+
12	44016536	+
1	24423681	+
12	44313661	+
12	44382138	+
12	44502022	+
12	44542592	+
12	44567384	+
12	44674695	+
12	44947437	+
12	44981829	+
12	45041532	+
12	45064368	+
1	245104740	+
12	45131141	+
12	45259551	+
1	245285410	+
1	245289513	+
12	45419547	+
1	245443842	+
12	4565173	+
1	245733286	+
1	245763630	+
1	245823599	+
12	45897256	+
1	245961135	+
1	245989318	+
12	45996901	+
12	46046303	+
12	46066550	+
1	246173279	+
12	46175161	+
1	246270403	+
12	4640215	+
1	246406711	+
12	46514587	+
1	246565676	+
1	246592336	+
1	246731500	+
1	246739554	+
12	46864687	+
1	247237823	+
1	247288981	+
1	247337634	+
12	47369662	+
12	4742912	+
1	247568977	+
1	247574178	+
1	247609775	+
12	4770880	+
12	47730691	+
12	47734078	+
1	24775167	+
1	24775512	+
12	47848499	+
1	247856467	+
1	247865125	+
12	47873142	+
1	248165700	+
12	48312483	+
1	248454039	+
12	48719101	+
1	248840901	+
12	48841896	+
1	248855716	+
12	48893521	+
12	48909359	+
12	48929090	+
12	49106352	+
1	249161344	+
1	249191472	+
1	249191549	+
12	49193795	+
12	49286751	+
1	24941271	+
12	49494709	+
12	49532032	+
12	49835405	+
12	49875807	+
1	24994645	+
12	49966377	+
12	49978482	+
12	50005387	+
12	50063635	+
12	50182607	+
12	50219182	+
12	502617	+
12	50401343	+
12	50401436	+
12	50403946	+
12	50435242	+
12	50457583	+
12	50555567	+
12	50555975	+
12	50663661	+
12	50663853	+
12	50759289	+
12	50932008	+
12	50997969	+
12	51689389	+
12	51827657	+
12	51892411	+
12	51892567	+
12	51956120	+
12	51956460	+
12	52112013	+
12	5225709	+
12	52413478	+
12	5263956	+
12	52662947	+
12	52685494	+
12	52813688	+
12	52842244	+
12	52981149	+
12	53132187	+
12	53146007	+
12	53169796	+
12	53413240	+
12	53413524	+
12	53541782	+
12	53542049	+
12	53678905	+
12	53748383	+
12	53821981	+
1	25396447	+
12	53981162	+
12	54117972	+
12	54570302	+
12	54639262	+
12	54988354	+
12	55146437	+
12	55155731	+
12	55188325	+
12	552489	+
12	55347306	+
12	55395157	+
12	55489778	+
12	55490086	+
12	55604811	+
12	55685361	+
12	55728180	+
12	55744074	+
12	55782224	+
12	55840154	+
1	25614279	+
12	56243701	+
12	56314682	+
12	56697313	+
12	56753244	+
12	56952118	+
12	56953116	+
12	57010997	+
1	25732096	+
12	57358792	+
12	5747397	+
12	5748380	+
12	57529449	+
12	57607150	+
12	5769601	+
12	58083269	+
12	58104430	+
12	58116433	+
12	58359061	+
12	58458213	+
12	58469502	+
12	58561364	+
12	58583122	+
12	58761074	+
12	58907442	+
12	59029078	+
12	59219053	+
12	59355388	+
12	59381462	+
12	59410147	+
12	59491929	+
12	59521997	+
12	60100661	+
12	60100701	+
12	60183624	+
12	60196278	+
12	60402526	+
12	60445516	+
12	60677838	+
