chr	pos	str	motifID
19	30352674	-	MA0018
19	31705227	+	MA0018
19	31705227	-	MA0018
19	33318143	+	MA0018
19	33318143	-	MA0018
19	33318174	+	MA0018
19	33318174	-	MA0018
19	33463077	+	MA0018
19	33463077	-	MA0018
19	34286818	+	MA0018
19	34286818	-	MA0018
19	34810913	+	MA0018
19	34810913	-	MA0018
19	34858244	+	MA0018
19	34858244	-	MA0018
19	35225493	+	MA0018
19	35225493	-	MA0018
19	35490441	+	MA0018
19	35490441	-	MA0018
19	36024295	+	MA0018
19	36024295	-	MA0018
19	36024313	+	MA0018
19	36024313	-	MA0018
19	36024331	+	MA0018
19	36024331	-	MA0018
19	36036462	+	MA0018
19	36036462	-	MA0018
19	36103610	+	MA0018
19	36103610	-	MA0018
19	36103633	+	MA0018
19	36103633	-	MA0018
19	36119917	+	MA0018
19	36119917	-	MA0018
19	36119950	+	MA0018
19	36119950	-	MA0018
19	36132590	+	MA0018
19	36132590	-	MA0018
19	36236327	+	MA0018
19	36236327	-	MA0018
19	36342254	+	MA0018
19	36342254	-	MA0018
19	36390711	+	MA0018
19	36390711	-	MA0018
19	36464670	+	MA0018
19	36464670	-	MA0018
19	36705580	+	MA0018
19	36705580	-	MA0018
19	36705597	+	MA0018
19	36705597	-	MA0018
19	36706909	+	MA0018
19	36706909	-	MA0018
19	36706956	+	MA0018
19	36706956	-	MA0018
19	37063899	+	MA0018
19	37063899	-	MA0018
19	37701315	+	MA0018
19	37701315	-	MA0018
19	38646259	+	MA0018
19	38646259	-	MA0018
19	38908931	+	MA0018
19	38908931	-	MA0018
19	39171918	+	MA0018
19	39171918	-	MA0018
19	39175171	+	MA0018
19	39175171	-	MA0018
19	39226790	+	MA0018
19	39226790	-	MA0018
19	39881365	+	MA0018
19	39881365	-	MA0018
19	39897494	+	MA0018
19	39897494	-	MA0018
19	39900173	+	MA0018
19	39900173	-	MA0018
19	39902953	+	MA0018
19	39902953	-	MA0018
19	39921494	+	MA0018
19	39921494	-	MA0018
19	39971482	+	MA0018
19	39971482	-	MA0018
19	40337052	+	MA0018
19	40337052	-	MA0018
19	40477053	+	MA0018
19	40477053	-	MA0018
19	40502406	+	MA0018
19	40502406	-	MA0018
19	40877825	+	MA0018
19	40877825	-	MA0018
19	40919372	+	MA0018
19	40919372	-	MA0018
19	40949182	+	MA0018
19	40949182	-	MA0018
19	41193598	+	MA0018
19	41193598	-	MA0018
19	41283506	+	MA0018
19	41283506	-	MA0018
19	41403307	+	MA0018
19	41403307	-	MA0018
19	41507389	+	MA0018
19	41507389	-	MA0018
19	41752005	+	MA0018
19	41752005	-	MA0018
19	41827875	+	MA0018
19	41827875	-	MA0018
19	41903209	+	MA0018
19	41903209	-	MA0018
19	42579994	+	MA0018
19	42579994	-	MA0018
19	42618109	+	MA0018
19	42618109	-	MA0018
19	42703820	+	MA0018
19	42703820	-	MA0018
19	42759353	+	MA0018
19	42759353	-	MA0018
19	42772608	+	MA0018
19	42772608	-	MA0018
19	43974623	+	MA0018
19	43974623	-	MA0018
19	43979600	+	MA0018
19	43979600	-	MA0018
19	44172681	+	MA0018
19	44172681	-	MA0018
19	44178579	+	MA0018
19	44178579	-	MA0018
19	44205678	+	MA0018
19	44205678	-	MA0018
19	44272546	+	MA0018
19	44272546	-	MA0018
19	45004845	+	MA0018
19	45004845	-	MA0018
19	45188356	+	MA0018
19	45188356	-	MA0018
19	45188386	+	MA0018
19	45188386	-	MA0018
19	45349558	+	MA0018
19	45349558	-	MA0018
19	45504617	+	MA0018
19	45504617	-	MA0018
19	45946221	+	MA0018
19	45946221	-	MA0018
19	45946780	+	MA0018
19	45946780	-	MA0018
19	45959196	+	MA0018
19	45959196	-	MA0018
19	45970932	+	MA0018
19	45970932	-	MA0018
19	46009833	+	MA0018
19	46009833	-	MA0018
19	46088168	+	MA0018
19	46088168	-	MA0018
19	46135990	+	MA0018
19	46135990	-	MA0018
19	46386177	+	MA0018
19	46386177	-	MA0018
19	46442104	+	MA0018
19	46442104	-	MA0018
19	46503151	+	MA0018
19	46503151	-	MA0018
19	46932190	+	MA0018
19	46932190	-	MA0018
19	47137393	+	MA0018
19	47137393	-	MA0018
19	47220416	+	MA0018
19	47220416	-	MA0018
19	47323353	+	MA0018
19	47323353	-	MA0018
19	47603671	+	MA0018
19	47603671	-	MA0018
19	47617051	+	MA0018
19	47617051	-	MA0018
19	47617076	+	MA0018
19	47617076	-	MA0018
19	47744474	+	MA0018
19	47744474	-	MA0018
19	47776899	+	MA0018
19	47776899	-	MA0018
19	47886876	+	MA0018
19	47886876	-	MA0018
19	48015658	+	MA0018
19	48015658	-	MA0018
19	48018305	+	MA0018
19	48018305	-	MA0018
19	48270126	+	MA0018
19	48270126	-	MA0018
19	48734193	+	MA0018
19	48734193	-	MA0018
19	49078125	+	MA0018
19	49078125	-	MA0018
19	49122488	+	MA0018
19	49122488	-	MA0018
19	49142365	+	MA0018
19	49142365	-	MA0018
19	49164515	+	MA0018
19	49164515	-	MA0018
19	49228625	+	MA0018
19	49228625	-	MA0018
19	49250252	+	MA0018
19	49250252	-	MA0018
19	49285887	+	MA0018
19	49285887	-	MA0018
19	49375623	+	MA0018
19	49375623	-	MA0018
19	49403394	+	MA0018
19	49403394	-	MA0018
19	49517593	+	MA0018
19	49517593	-	MA0018
19	49648927	+	MA0018
19	49648927	-	MA0018
19	49648941	+	MA0018
19	49648941	-	MA0018
19	49653497	+	MA0018
19	49653497	-	MA0018
19	49939737	+	MA0018
19	49939737	-	MA0018
19	49982144	+	MA0018
19	49982144	-	MA0018
19	49999630	+	MA0018
19	49999630	-	MA0018
19	50180094	+	MA0018
19	50180094	-	MA0018
19	50400734	+	MA0018
19	50400734	-	MA0018
19	50400744	+	MA0018
19	50400744	-	MA0018
19	50528450	+	MA0018
19	50528450	-	MA0018
19	50703381	+	MA0018
19	50703381	-	MA0018
19	50708678	+	MA0018
19	50708678	-	MA0018
19	50767842	+	MA0018
19	50767842	-	MA0018
19	50837542	+	MA0018
19	50837542	-	MA0018
19	50860941	+	MA0018
19	50860941	-	MA0018
19	50862199	+	MA0018
19	50862199	-	MA0018
19	50862235	+	MA0018
19	50862235	-	MA0018
19	50862246	+	MA0018
19	50862246	-	MA0018
19	50935022	+	MA0018
19	50935022	-	MA0018
19	50979534	+	MA0018
19	50979534	-	MA0018
19	50979561	+	MA0018
19	50979561	-	MA0018
19	51014790	+	MA0018
19	51014790	-	MA0018
19	51014820	+	MA0018
19	51014820	-	MA0018
19	51105256	+	MA0018
19	51105256	-	MA0018
19	51111406	+	MA0018
19	51111406	-	MA0018
19	51182823	+	MA0018
19	51182823	-	MA0018
19	51251834	+	MA0018
19	51251834	-	MA0018
19	51339394	+	MA0018
19	51339394	-	MA0018
19	51341609	+	MA0018
19	51341609	-	MA0018
19	51373845	+	MA0018
19	51373845	-	MA0018
19	51396434	+	MA0018
19	51396434	-	MA0018
19	51396473	+	MA0018
19	51396473	-	MA0018
19	51400035	+	MA0018
19	51400035	-	MA0018
19	51506127	+	MA0018
19	51506127	-	MA0018
19	51843699	+	MA0018
19	51843699	-	MA0018
19	51898826	+	MA0018
19	51898826	-	MA0018
19	52490223	+	MA0018
19	52490223	-	MA0018
19	52531683	+	MA0018
19	52531683	-	MA0018
19	52692910	+	MA0018
19	52692910	-	MA0018
19	54370915	+	MA0018
19	54370915	-	MA0018
19	54372408	+	MA0018
19	54372408	-	MA0018
19	54619127	+	MA0018
19	54619127	-	MA0018
19	54712265	+	MA0018
19	54712265	-	MA0018
19	54735737	+	MA0018
19	54735737	-	MA0018
19	54756883	+	MA0018
19	54756883	-	MA0018
19	54960355	+	MA0018
19	54960355	-	MA0018
19	55517513	+	MA0018
19	55517513	-	MA0018
19	55517550	+	MA0018
19	55517550	-	MA0018
19	55549891	+	MA0018
19	55549891	-	MA0018
19	55574702	+	MA0018
19	55574702	-	MA0018
19	55629060	+	MA0018
19	55629060	-	MA0018
19	55686632	+	MA0018
19	55686632	-	MA0018
19	55708377	+	MA0018
19	55708377	-	MA0018
19	55709101	+	MA0018
19	55709101	-	MA0018
19	55884096	+	MA0018
19	55884096	-	MA0018
19	55884125	+	MA0018
19	55884125	-	MA0018
19	55938841	+	MA0018
19	55938841	-	MA0018
19	55938867	+	MA0018
19	55938867	-	MA0018
19	55944220	+	MA0018
19	55944220	-	MA0018
19	55944253	+	MA0018
19	55944253	-	MA0018
19	55944287	+	MA0018
19	55944287	-	MA0018
19	55971928	+	MA0018
19	55971928	-	MA0018
19	55996551	+	MA0018
19	55996551	-	MA0018
19	56015285	+	MA0018
19	56015285	-	MA0018
19	56019666	+	MA0018
19	56019666	-	MA0018
19	56028476	+	MA0018
19	56028476	-	MA0018
19	56031566	+	MA0018
19	56031566	-	MA0018
19	56826012	+	MA0018
19	56826012	-	MA0018
19	56833415	+	MA0018
19	56833415	-	MA0018
19	57742345	+	MA0018
19	57742345	-	MA0018
19	57791825	+	MA0018
19	57791825	-	MA0018
19	57831849	+	MA0018
19	57831849	-	MA0018
19	57874869	+	MA0018
19	57874869	-	MA0018
19	57901303	+	MA0018
19	57901303	-	MA0018
19	58331019	+	MA0018
19	58331019	-	MA0018
19	58521153	+	MA0018
19	58521153	-	MA0018
19	58694381	+	MA0018
19	58694381	-	MA0018
19	58858911	+	MA0018
19	58858911	-	MA0018
19	59055618	+	MA0018
19	59055618	-	MA0018
19	59066484	+	MA0018
19	59066484	-	MA0018
19	299659	-	MA0018
19	299700	-	MA0018
19	299741	-	MA0018
19	300882	-	MA0018
19	300923	-	MA0018
19	323582	-	MA0018
19	324282	-	MA0018
19	383122	+	MA0018
19	434293	-	MA0018
19	434321	-	MA0018
19	434341	-	MA0018
19	434357	-	MA0018
19	461094	+	MA0018
19	462040	-	MA0018
19	480365	-	MA0018
19	511369	+	MA0018
19	551272	+	MA0018
19	617795	-	MA0018
19	624185	-	MA0018
19	662277	-	MA0018
19	677853	+	MA0018
19	752108	-	MA0018
19	783601	+	MA0018
19	834444	+	MA0018
19	844605	-	MA0018
19	861906	-	MA0018
19	907421	-	MA0018
19	925438	+	MA0018
19	946854	+	MA0018
19	980682	-	MA0018
19	996553	+	MA0018
19	996554	-	MA0018
19	1021375	-	MA0018
19	1021685	+	MA0018
19	1021686	-	MA0018
19	1021702	+	MA0018
19	1042380	+	MA0018
19	1042381	-	MA0018
19	1087621	-	MA0018
19	1098911	+	MA0018
19	1104635	+	MA0018
19	1183962	+	MA0018
19	1223141	-	MA0018
19	1240300	+	MA0018
19	1240301	-	MA0018
19	1249146	+	MA0018
19	1249147	-	MA0018
19	1260904	+	MA0018
19	1260905	-	MA0018
19	1262135	+	MA0018
19	1267816	+	MA0018
19	1275482	-	MA0018
19	1374333	+	MA0018
19	1411925	-	MA0018
19	1411937	+	MA0018
19	1493150	+	MA0018
19	1516530	-	MA0018
19	1522899	-	MA0018
19	1542863	+	MA0018
19	1542864	-	MA0018
19	1568388	+	MA0018
19	1568389	-	MA0018
19	1586016	+	MA0018
19	1690911	-	MA0018
19	1753464	+	MA0018
19	1753465	-	MA0018
19	1935690	-	MA0018
19	1940776	+	MA0018
19	1940777	-	MA0018
19	1940798	-	MA0018
19	1941095	+	MA0018
19	1954591	+	MA0018
19	1954612	-	MA0018
19	2019754	+	MA0018
19	2035258	+	MA0018
19	2087703	+	MA0018
19	2087704	-	MA0018
19	2156260	-	MA0018
19	2247284	-	MA0018
19	2256503	+	MA0018
19	2260488	+	MA0018
19	2302422	-	MA0018
19	2302474	+	MA0018
19	2302475	-	MA0018
19	2396048	-	MA0018
19	2427947	-	MA0018
19	2469673	+	MA0018
19	2494897	-	MA0018
19	2556315	+	MA0018
19	2578164	-	MA0018
19	2599523	+	MA0018
19	2640943	+	MA0018
19	2640944	-	MA0018
19	2643691	+	MA0018
19	2689713	-	MA0018
19	2702929	+	MA0018
19	2702930	-	MA0018
19	2705038	-	MA0018
19	2705042	+	MA0018
19	2705043	-	MA0018
19	2723021	+	MA0018
19	2723022	-	MA0018
19	2776115	+	MA0018
19	2776116	-	MA0018
19	2787128	-	MA0018
19	2793754	-	MA0018
19	2795871	+	MA0018
19	2840939	+	MA0018
19	2840940	-	MA0018
19	2858791	-	MA0018
19	2869816	-	MA0018
19	2900391	+	MA0018
19	2900392	-	MA0018
19	2945405	+	MA0018
19	2945406	-	MA0018
19	2945416	+	MA0018
19	2956593	+	MA0018
19	2956594	-	MA0018
19	2962202	+	MA0018
19	2962203	-	MA0018
19	2968183	+	MA0018
19	3028300	-	MA0018
19	3028323	-	MA0018
19	3035700	+	MA0018
19	3035701	-	MA0018
19	3057671	+	MA0018
19	3076156	-	MA0018
19	3140111	+	MA0018
19	3185674	+	MA0018
19	3185675	-	MA0018
19	3285897	-	MA0018
19	3285960	-	MA0018
19	3306947	+	MA0018
19	3306948	-	MA0018
19	3338581	+	MA0018
19	3343656	+	MA0018
19	3371263	+	MA0018
19	3404740	+	MA0018
19	3506099	+	MA0018
19	3506100	-	MA0018
19	3507562	-	MA0018
19	3553011	-	MA0018
19	3568926	-	MA0018
19	3668626	+	MA0018
19	3670301	+	MA0018
19	3670319	+	MA0018
19	3736488	+	MA0018
19	3736517	-	MA0018
19	3737360	-	MA0018
19	3850010	-	MA0018
19	3850541	+	MA0018
19	3850542	-	MA0018
19	3869050	+	MA0018
19	3869051	-	MA0018
19	3933196	-	MA0018
19	3933216	+	MA0018
19	3968809	-	MA0018
19	3975810	-	MA0018
19	3977557	+	MA0018
19	3977891	+	MA0018
19	3985470	+	MA0018
19	3985471	-	MA0018
19	4115170	-	MA0018
19	4147447	-	MA0018
19	4147492	-	MA0018
19	4216002	-	MA0018
19	4296644	-	MA0018
19	4310524	-	MA0018
19	4358831	-	MA0018
19	4375918	+	MA0018
19	4375922	-	MA0018
19	4391991	-	MA0018
19	4395462	-	MA0018
19	4430988	-	MA0018
19	4505150	+	MA0018
19	4521730	-	MA0018
19	4579146	+	MA0018
19	4579147	-	MA0018
19	4584822	+	MA0018
19	4584823	-	MA0018
19	4589686	-	MA0018
19	4607589	-	MA0018
19	4616082	+	MA0018
19	4616083	-	MA0018
19	4621688	+	MA0018
19	4633683	+	MA0018
19	4633716	+	MA0018
19	4718020	-	MA0018
19	4752447	-	MA0018
19	4771904	-	MA0018
19	4800822	-	MA0018
19	4802245	-	MA0018
19	4831801	+	MA0018
19	4831802	-	MA0018
19	4891225	+	MA0018
19	4902931	-	MA0018
19	4908470	-	MA0018
19	4927694	+	MA0018
19	4927715	+	MA0018
19	5041239	-	MA0018
19	5138049	-	MA0018
19	5139435	+	MA0018
19	5209006	-	MA0018
19	5269018	+	MA0018
19	5269022	-	MA0018
19	5298656	-	MA0018
19	5339758	+	MA0018
19	5339759	-	MA0018
19	5340873	+	MA0018
19	5340874	-	MA0018
19	5355236	-	MA0018
19	5437205	-	MA0018
19	5515884	-	MA0018
19	5530833	+	MA0018
19	5547979	+	MA0018
19	5564101	+	MA0018
19	5632106	-	MA0018
19	5687322	-	MA0018
19	5689399	-	MA0018
19	5768142	+	MA0018
19	5773849	+	MA0018
19	5791279	+	MA0018
19	5791280	-	MA0018
19	5826953	+	MA0018
19	5838847	-	MA0018
19	5871279	+	MA0018
19	5892002	+	MA0018
19	5892003	-	MA0018
19	5908868	-	MA0018
19	5938175	-	MA0018
19	5943781	-	MA0018
19	5953131	-	MA0018
19	5968127	-	MA0018
19	5968545	+	MA0018
19	5983722	-	MA0018
19	5985448	-	MA0018
19	5985501	-	MA0018
19	5990696	+	MA0018
19	6023144	+	MA0018
19	6023145	-	MA0018
19	6057238	-	MA0018
19	6098132	+	MA0018
19	6098133	-	MA0018
19	6142347	-	MA0018
19	6143480	+	MA0018
19	6144333	+	MA0018
19	6144334	-	MA0018
19	6156233	+	MA0018
19	6156245	-	MA0018
19	6166200	-	MA0018
19	6167306	-	MA0018
19	6229713	-	MA0018
19	6246656	-	MA0018
19	6265091	+	MA0018
19	6313579	-	MA0018
19	6361904	-	MA0018
19	6372374	+	MA0018
19	6372375	-	MA0018
19	6383338	-	MA0018
19	6393461	+	MA0018
19	6393462	-	MA0018
19	6481827	-	MA0018
19	6509547	+	MA0018
19	6518325	+	MA0018
19	6541142	-	MA0018
19	6555685	+	MA0018
19	6588246	+	MA0018
19	6588247	-	MA0018
19	6592601	-	MA0018
19	6592653	+	MA0018
19	6594207	-	MA0018
19	6617577	-	MA0018
19	6639590	-	MA0018
19	6734542	-	MA0018
19	6737749	-	MA0018
19	6818709	+	MA0018
19	6835701	+	MA0018
19	6843416	+	MA0018
19	6955139	+	MA0018
19	6963470	+	MA0018
19	6963471	-	MA0018
19	7013109	+	MA0018
19	7013110	-	MA0018
19	7107305	+	MA0018
19	7107329	+	MA0018
19	7159723	+	MA0018
19	7179429	+	MA0018
19	7208165	-	MA0018
19	7219792	+	MA0018
19	7257338	-	MA0018
19	7266132	-	MA0018
19	7396498	-	MA0018
19	7410583	-	MA0018
19	7419950	-	MA0018
19	7424311	-	MA0018
19	7424336	+	MA0018
19	7424362	-	MA0018
19	7438917	-	MA0018
19	7475009	-	MA0018
19	7493782	+	MA0018
19	7501807	+	MA0018
19	7501808	-	MA0018
19	7553910	+	MA0018
19	7553911	-	MA0018
19	7554442	-	MA0018
19	7557305	+	MA0018
19	7559665	-	MA0018
19	7635687	-	MA0018
19	7714485	-	MA0018
19	7735877	+	MA0018
19	7735878	-	MA0018
19	7744370	+	MA0018
19	7744409	+	MA0018
19	7756653	-	MA0018
19	7761638	+	MA0018
19	7761639	-	MA0018
19	7784170	+	MA0018
19	7809479	-	MA0018
19	7893882	+	MA0018
19	7893883	-	MA0018
19	8012983	+	MA0018
19	8013003	-	MA0018
19	8033879	-	MA0018
19	8043760	-	MA0018
19	8070945	+	MA0018
19	8070946	-	MA0018
19	8177966	+	MA0018
19	8270027	-	MA0018
19	8333659	-	MA0018
19	8334099	-	MA0018
19	8386278	+	MA0018
19	8415032	+	MA0018
19	8453238	+	MA0018
19	8453242	-	MA0018
19	8454861	+	MA0018
19	8454862	-	MA0018
19	8466729	-	MA0018
19	8486847	-	MA0018
19	8488960	-	MA0018
19	8596595	+	MA0018
19	8604694	+	MA0018
19	8604695	-	MA0018
19	8749898	+	MA0018
19	8773949	+	MA0018
19	8773950	-	MA0018
19	8773955	-	MA0018
19	8799384	+	MA0018
19	8799385	-	MA0018
19	8809175	+	MA0018
19	8809176	-	MA0018
19	8809206	-	MA0018
19	8992398	-	MA0018
19	8995263	-	MA0018
19	9001130	-	MA0018
19	9004199	-	MA0018
19	9010231	-	MA0018
19	9016169	-	MA0018
19	9018924	-	MA0018
19	9018960	-	MA0018
19	9021881	-	MA0018
19	9021935	-	MA0018
19	9026910	-	MA0018
19	9049417	+	MA0018
19	9053189	+	MA0018
19	9059921	+	MA0018
19	9066950	+	MA0018
19	9068081	+	MA0018
19	9077111	-	MA0018
19	9077134	+	MA0018
19	9115330	-	MA0018
19	9125659	-	MA0018
19	9158328	+	MA0018
19	9169836	+	MA0018
19	9169859	-	MA0018
19	9220779	+	MA0018
19	9220783	-	MA0018
19	9247345	+	MA0018
19	9250458	+	MA0018
19	9250459	-	MA0018
19	9296922	-	MA0018
19	9309512	-	MA0018
19	9358901	-	MA0018
19	9372892	-	MA0018
19	9372897	-	MA0018
19	9434937	+	MA0018
19	9468817	-	MA0018
19	9546262	+	MA0018
19	9546263	-	MA0018
19	9547151	+	MA0018
19	9547152	-	MA0018
19	9649338	+	MA0018
19	9649339	-	MA0018
19	9695226	+	MA0018
19	9695227	-	MA0018
19	9785779	+	MA0018
19	9785780	-	MA0018
19	9811153	+	MA0018
19	9899036	+	MA0018
19	9899040	-	MA0018
19	9966728	-	MA0018
19	9966742	+	MA0018
19	9966746	-	MA0018
19	10024569	+	MA0018
19	10024570	-	MA0018
19	10040870	-	MA0018
19	10079526	+	MA0018
19	10119580	+	MA0018
19	10175489	+	MA0018
19	10175490	-	MA0018
19	10178000	-	MA0018
19	10216975	+	MA0018
19	10285856	-	MA0018
19	10329510	-	MA0018
19	10342253	+	MA0018
19	10342254	-	MA0018
19	10347054	+	MA0018
19	10362861	+	MA0018
19	10362862	-	MA0018
19	10474688	+	MA0018
19	10474692	-	MA0018
19	10484618	-	MA0018
19	10514280	+	MA0018
19	10514281	-	MA0018
19	10519702	+	MA0018
19	10519718	-	MA0018
19	10523170	-	MA0018
19	10527416	+	MA0018
19	10527417	-	MA0018
19	10527449	+	MA0018
19	10527450	-	MA0018
19	10536161	-	MA0018
19	10589836	-	MA0018
19	10610475	+	MA0018
19	10610476	-	MA0018
19	10610956	+	MA0018
19	10652325	-	MA0018
19	10661229	+	MA0018
19	10661253	-	MA0018
19	10751280	-	MA0018
19	10759200	-	MA0018
19	10759263	+	MA0018
19	10817986	-	MA0018
19	10820814	+	MA0018
19	10820818	-	MA0018
19	10939868	-	MA0018
19	10965211	-	MA0018
19	10974098	+	MA0018
19	10974099	-	MA0018
19	10992265	-	MA0018
19	11040145	-	MA0018
19	11074388	+	MA0018
19	11074750	+	MA0018
19	11074754	-	MA0018
19	11086964	-	MA0018
19	11101751	-	MA0018
19	11203062	-	MA0018
19	11236937	+	MA0018
19	11249775	-	MA0018
19	11302798	-	MA0018
19	11316795	-	MA0018
19	11333047	+	MA0018
19	11345338	+	MA0018
19	11345339	-	MA0018
19	11384734	-	MA0018
19	11390848	-	MA0018
19	11399116	-	MA0018
19	11402898	+	MA0018
19	11402899	-	MA0018
19	11423429	-	MA0018
19	11423433	+	MA0018
19	11434791	-	MA0018
19	11457651	-	MA0018
19	11490810	+	MA0018
19	11490850	+	MA0018
19	11490878	+	MA0018
19	11490879	-	MA0018
19	11565491	-	MA0018
19	11615612	-	MA0018
19	11642994	+	MA0018
19	11642995	-	MA0018
19	11646997	+	MA0018
19	11646998	-	MA0018
19	11649524	-	MA0018
19	11669289	+	MA0018
19	11669290	-	MA0018
19	11669303	+	MA0018
19	11671473	-	MA0018
19	11692803	-	MA0018
19	11805894	+	MA0018
19	11843766	-	MA0018
19	11896866	+	MA0018
19	12196398	+	MA0018
19	12196402	-	MA0018
19	12204812	-	MA0018
19	12238975	-	MA0018
19	12248571	+	MA0018
19	12252170	-	MA0018
19	12255995	+	MA0018
19	12280091	+	MA0018
19	12280107	-	MA0018
19	12370485	-	MA0018
19	12370494	-	MA0018
19	12386759	+	MA0018
19	12526321	+	MA0018
19	12596067	-	MA0018
19	12682910	-	MA0018
19	12682942	-	MA0018
19	12686816	-	MA0018
19	12724734	-	MA0018
19	12751034	-	MA0018
19	12799545	+	MA0018
19	12799546	-	MA0018
19	12801945	-	MA0018
19	12884655	-	MA0018
19	12893367	+	MA0018
19	12932587	-	MA0018
19	12932673	-	MA0018
19	12950032	+	MA0018
19	12950982	+	MA0018
19	12992317	-	MA0018
19	13024675	-	MA0018
19	13037824	-	MA0018
19	13045263	+	MA0018
19	13056464	+	MA0018
19	13056465	-	MA0018
19	13057245	+	MA0018
19	13085320	-	MA0018
19	13121334	-	MA0018
19	13122982	+	MA0018
19	13135455	+	MA0018
19	13147655	+	MA0018
19	13147656	-	MA0018
19	13202383	+	MA0018
19	13213124	-	MA0018
19	13262455	-	MA0018
19	13263825	+	MA0018
19	13263826	-	MA0018
19	13269139	+	MA0018
19	13269151	+	MA0018
19	13269152	-	MA0018
19	13332408	-	MA0018
19	13388549	+	MA0018
19	13396159	-	MA0018
19	13409577	+	MA0018
19	13450341	-	MA0018
19	13664868	-	MA0018
19	13664908	-	MA0018
19	13683404	+	MA0018
19	13683405	-	MA0018
19	13708643	+	MA0018
19	13744151	-	MA0018
19	13842498	-	MA0018
19	13849102	-	MA0018
19	13849120	-	MA0018
19	13849137	-	MA0018
19	13849146	-	MA0018
19	13869591	-	MA0018
19	13929066	+	MA0018
19	13947845	+	MA0018
19	13957471	-	MA0018
19	13958150	+	MA0018
19	13958151	-	MA0018
19	13969497	+	MA0018
19	13969551	+	MA0018
19	13973193	-	MA0018
19	13991115	+	MA0018
19	13991116	-	MA0018
19	14014159	+	MA0018
19	14022286	-	MA0018
19	14070693	-	MA0018
19	14117153	+	MA0018
19	14117154	-	MA0018
19	14117722	+	MA0018
19	14117723	-	MA0018
19	14153985	-	MA0018
19	14226275	-	MA0018
19	14226292	+	MA0018
19	14247642	+	MA0018
19	14248452	-	MA0018
19	14259067	+	MA0018
19	14288465	-	MA0018
19	14375022	-	MA0018
19	14429899	+	MA0018
19	14460341	+	MA0018
19	14464350	-	MA0018
19	14464391	+	MA0018
19	14517112	-	MA0018
19	14555355	+	MA0018
19	14555412	+	MA0018
19	14617095	-	MA0018
19	14672809	+	MA0018
19	14691691	-	MA0018
19	14725005	+	MA0018
19	14725033	+	MA0018
19	14727216	-	MA0018
19	14781424	+	MA0018
19	14781428	-	MA0018
19	14842163	-	MA0018
19	14851017	-	MA0018
19	14954171	+	MA0018
19	14954172	-	MA0018
19	14954183	-	MA0018
19	14981536	+	MA0018
19	15001269	-	MA0018
19	15027765	+	MA0018
19	15152426	-	MA0018
19	15152443	+	MA0018
19	15198417	-	MA0018
19	15201912	+	MA0018
19	15201927	+	MA0018
19	15202870	+	MA0018
19	15209025	+	MA0018
19	15236281	+	MA0018
19	15342775	-	MA0018
19	15345442	-	MA0018
19	15345463	-	MA0018
19	15391933	-	MA0018
19	15394161	-	MA0018
19	15402762	+	MA0018
19	15408448	-	MA0018
19	15415002	-	MA0018
19	15428521	-	MA0018
19	15443353	+	MA0018
19	15443354	-	MA0018
19	15501093	+	MA0018
19	15501764	-	MA0018
19	15548751	+	MA0018
19	15557565	-	MA0018
19	15560809	-	MA0018
19	15562085	-	MA0018
19	15563719	-	MA0018
19	15577975	-	MA0018
19	15579822	+	MA0018
19	15579860	-	MA0018
19	15651420	+	MA0018
19	15662765	+	MA0018
19	15662766	-	MA0018
19	15662787	-	MA0018
19	15688071	+	MA0018
19	15720274	-	MA0018
19	15732519	+	MA0018
19	15758403	-	MA0018
19	15791998	-	MA0018
19	15848718	+	MA0018
19	15848722	-	MA0018
19	15901146	+	MA0018
19	15939519	-	MA0018
19	15955464	-	MA0018
19	15999108	+	MA0018
19	16004540	+	MA0018
19	16038816	+	MA0018
19	16102149	-	MA0018
19	16163337	-	MA0018
19	16185313	-	MA0018
19	16204697	+	MA0018
19	16205758	+	MA0018
19	16205759	-	MA0018
19	16207548	+	MA0018
19	16207549	-	MA0018
19	16217227	+	MA0018
19	16248087	+	MA0018
19	16248088	-	MA0018
19	16248118	-	MA0018
19	16256443	-	MA0018
19	16283973	-	MA0018
19	16390188	+	MA0018
19	16412958	-	MA0018
19	16427617	-	MA0018
19	16451046	+	MA0018
19	16451047	-	MA0018
19	16496871	+	MA0018
19	16528493	-	MA0018
19	16528723	+	MA0018
19	16529390	-	MA0018
19	16536996	-	MA0018
19	16546875	+	MA0018
19	16553944	+	MA0018
19	16574918	+	MA0018
19	16618014	+	MA0018
19	16632680	+	MA0018
19	16680892	+	MA0018
19	16693001	+	MA0018
19	16729343	-	MA0018
19	16740351	-	MA0018
19	16934064	+	MA0018
19	17042864	-	MA0018
19	17147046	+	MA0018
19	17147047	-	MA0018
19	17181438	-	MA0018
19	17211971	+	MA0018
19	17216596	+	MA0018
19	17225340	+	MA0018
19	17246465	+	MA0018
19	17246466	-	MA0018
19	17281689	-	MA0018
19	17336594	+	MA0018
19	17336595	-	MA0018
19	17337283	+	MA0018
19	17400507	-	MA0018
19	17420916	-	MA0018
19	17444919	-	MA0018
19	17451869	-	MA0018
19	17462788	+	MA0018
19	17462812	+	MA0018
19	17462813	-	MA0018
19	17505959	+	MA0018
19	17552155	+	MA0018
19	17552326	+	MA0018
19	17552378	+	MA0018
19	17666352	+	MA0018
19	17666353	-	MA0018
19	17727963	+	MA0018
19	17727964	-	MA0018
