chr	tss	strand	gene
1	110254864	+	GSTM5
1	110284384	-	GSTM3
1	110306649	-	EPS8L3
1	110452864	+	CSF1
1	110527308	+	AHCYL1
1	110574199	+	STRIP1
1	110613322	-	ALX3
1	110655062	+	UBL4B
1	110693108	+	SLC6A17
1	110753965	+	KCNC4
1	110881128	+	RBM15
1	110933704	-	SLC16A4
1	110950564	-	LAMTOR5
1	110993822	+	PROK1
1	111061797	-	KCNA10
1	111174096	-	KCNA2
1	111217655	-	KCNA3
1	111415775	+	CD53
1	111506701	-	LRIF1
1	111682838	-	DRAM2
1	111682249	+	CEPT1
1	111747157	-	DENND2D
1	111743393	+	CHI3L2
1	111833484	+	CHIA
1	111888910	+	PIFO
1	111970399	-	OVGP1
1	111991998	-	WDR77
1	111991486	+	ATP5F1
1	112016414	+	C1orf162
1	112106584	-	ADORA3
1	112084840	+	RAP1A
1	112298446	-	FAM212B
1	112297867	+	DDX20
1	112531777	-	KCND3
1	112938803	+	CTTNBP2NL
1	113009163	+	WNT2B
1	113163447	-	ST7L
1	113161795	+	CAPZA1
1	113215763	+	MOV10
1	113250056	-	RHOC
1	113254055	-	RP11-426L16.10
1	113258099	-	PPM1J
1	113263041	+	FAM19A3
1	113499635	-	SLC16A1
1	113615831	+	LRIG2
1	113933371	+	MAGI3
1	114302111	-	PHTF1
1	114355098	-	RSBN1
1	114414381	-	PTPN22
1	114430169	-	BCL2L15
1	114447823	-	AP4B1
1	114447763	+	DCLRE1B
1	114471814	+	HIPK1
1	114522063	+	OLFML3
1	114696541	-	SYT6
1	115053781	-	TRIM33
1	115124260	-	BCAS2
1	115213043	-	DENND2C
1	115238239	-	AMPD1
1	115259515	-	NRAS
1	115301297	-	CSDE1
1	115323306	-	SIKE1
1	115397424	+	SYCP1
1	115572415	+	TSHB
1	115632121	-	TSPAN2
1	115880857	-	NGF
1	116184574	+	VANGL1
1	116311402	-	CASQ2
1	116386538	-	NHLH2
1	116519119	+	SLC22A15
1	116654376	+	MAB21L3
1	116915290	+	ATP1A1
1	116926718	-	AL136376.1
1	117113661	-	CD58
1	117210375	-	IGSF3
1	117236734	+	C1orf137
1	117297007	+	CD2
1	117452679	+	PTGFRN
1	117544382	+	CD101
1	117602925	+	TTF2
1	117665209	-	TRIM45
1	117753556	-	VTCN1
1	117910071	+	MAN1A2
1	118148556	+	FAM46C
1	118472253	-	GDAP2
1	118472343	+	WDR3
1	118727846	-	SPAG17
1	119532179	-	TBX15
1	119683294	-	WARS2
1	119911402	+	HAO2
1	119957554	+	HSD3B2
1	120049821	+	HSD3B1
1	120190396	-	ZNF697
1	120202421	+	PHGDH
1	120311528	-	HMGCS2
1	120354283	-	REG4
1	120439118	-	ADAM30
1	120612240	-	NOTCH2
1	120837756	+	FAM72B
1	120935937	-	FCGR1B
1	143767881	-	PPIAL4G
1	143913143	-	FAM72D
1	144146808	+	NBPF8
1	144339738	+	AL592284.1
1	144364246	-	PPIAL4B
1	144811744	+	NBPF9
1	145076186	-	PDE4DIP
1	144989309	+	AL590452.1
1	145209119	+	NOTCH2NL
1	145209145	+	RP11-458D21.5
1	145289772	+	NBPF10
1	145413095	+	HFE2
1	145438469	+	TXNIP
1	145470388	-	POLR3GL
1	145470508	+	ANKRD34A
1	145477085	+	LIX1L
1	145507598	+	RBM8A
1	145516252	+	PEX11B
1	145524891	+	ITGA10
1	145549230	+	ANKRD35
1	145575233	+	PIAS3
1	145589439	-	NUDT17
1	145611025	-	POLR3C
1	145611036	+	RNF115
1	145715614	-	CD160
1	145726918	+	PDZK1
1	145827103	-	GPR89A
1	145883868	+	GPR89C
1	146082765	-	NBPF11
1	146373546	+	NBPF12
1	146644129	-	PRKAB2
1	146714700	-	FMO5
1	146714291	+	CHD1L
1	147013182	+	BCL9
1	147142618	-	ACP6
1	147245484	-	GJA5
1	147374946	+	GJA8
1	147400506	+	GPR89B
1	147634886	-	NBPF24
1	147632428	-	BX842679.1
1	147955419	-	PPIAL4A
1	148025863	-	NBPF14
1	148202536	-	PPIAL4D
1	148347506	-	NBPF20
1	148555979	+	NBPF15
1	148739443	+	NBPF16
1	149400542	-	HIST2H3PS2
1	149459549	-	FAM72C
1	149553003	+	PPIAL4C
1	149675978	+	FAM231D
1	149754227	+	FCGR1A
1	149783928	-	HIST2H2BF
1	149785236	-	HIST2H3D
1	149804221	+	HIST2H4A
1	149812765	-	HIST2H3C
1	149814478	-	HIST2H2AA3
1	149822643	+	HIST2H2AA4
1	149824181	+	HIST2H3A
1	149832714	-	HIST2H4B
1	149858232	-	HIST2H2BE
1	149858525	+	HIST2H2AC
1	149859466	-	HIST2H2AB
1	149859440	+	BOLA1
1	149889434	-	SV2A
1	149900236	-	SF3B4
1	149908791	-	MTMR11
1	149982625	-	OTUD7B
1	150039369	+	VPS45
1	150121373	+	PLEKHO1
1	150208504	-	ANP32E
1	150229554	+	CA14
1	150241980	-	APH1A
1	150240600	+	C1orf54
1	150254953	+	C1orf51
1	150266289	+	MRPS21
1	150293925	+	PRPF3
1	150335567	+	RPRD2
1	150459887	+	TARS2
1	150480538	+	ECM1
1	150521884	+	ADAMTSL4
1	150521897	+	AL356356.1
1	150533969	-	ADAMTSL4-AS1
1	150552066	-	MCL1
1	150602088	-	ENSA
1	150669630	-	GOLPH3L
1	150693364	-	HORMAD1
1	150738433	-	CTSS
1	150780799	-	CTSK
1	150849244	-	ARNT
1	150898739	+	SETDB1
1	150947479	-	CERS2
1	150954493	+	ANXA9
1	150980851	-	FAM63A
1	150980896	+	PRUNE
1	151009046	+	BNIPL
1	151020216	+	C1orf56
1	151042801	-	CDC42SE1
1	151030234	+	MLLT11
1	151043054	+	GABPB2
1	151119104	-	SEMA6C
1	151129105	+	TNFAIP8L2
1	151129140	+	SCNM1
1	151138424	-	LYSMD1
1	151148760	-	TMOD4
1	151167797	-	VPS72
1	151170425	+	PIP5K1A
1	151227179	+	PSMD4
1	151254405	-	RP11-126K1.2
1	151254094	+	ZNF687
1	151300191	-	PI4KB
1	151319833	-	RFX5
1	151345209	-	SELENBP1
1	151372010	+	PSMB4
1	151431941	-	POGZ
1	151482986	+	CGN
1	151512781	+	TUFT1
1	151584541	+	SNX27
1	151689290	-	CELF3
1	151682909	+	RIIAD1
1	151682909	+	AL589765.1
1	151736040	-	MRPL9
1	151735445	+	OAZ3
1	151763892	-	TDRKH
1	151778630	-	LINGO4
1	151804348	-	RORC
1	151813033	-	C2CD4D
1	151826173	-	THEM5
1	151882284	-	THEM4
1	151966866	-	S100A10
1	152020383	-	S100A11
1	152061540	-	TCHHL1
1	152086556	-	TCHH
1	152131704	-	RPTN
1	152196669	-	HRNR
1	152297679	-	FLG
1	152332482	-	FLG2
1	152386739	-	CRNN
1	152483320	+	LCE5A
1	152486978	+	CRCT1
1	152539248	-	LCE3E
1	152552980	-	LCE3D
1	152573138	+	LCE3C
1	152586287	+	LCE3B
1	152595579	-	LCE3A
1	152635872	+	LCE2D
1	152647771	+	LCE2B
1	152647771	+	LCE2C
1	152670840	+	LCE2A
1	152680636	+	LCE4A
1	152691998	+	C1orf68
1	152730506	+	KPRP
1	152748848	+	LCE1F
1	152758690	+	LCE1E
1	152769227	+	LCE1D
1	152779107	-	LCE1C
1	152784447	+	LCE1B
1	152799949	+	LCE1A
1	152815344	+	LCE6A
1	152850793	+	SMCP
1	152881021	+	IVL
1	152943142	+	SPRR4
1	152956557	+	SPRR1A
1	152974223	+	SPRR3
1	153003678	+	SPRR1B
1	153014407	-	SPRR2D
1	153030013	-	SPRR2A
1	153113927	-	SPRR2B
1	153078660	-	SPRR2E
1	153085991	-	SPRR2F
1	153123345	-	SPRR2G
1	153175919	+	LELP1
1	153190060	+	PRR9
1	153232176	+	LOR
1	153283194	-	PGLYRP3
1	153321316	-	PGLYRP4
1	153330330	+	S100A9
1	153348125	-	S100A12
1	153363664	-	S100A8
1	153389000	+	S100A7A
1	153412425	-	S100A7L2
1	153433177	-	S100A7
1	153508720	-	S100A6
1	153514241	-	S100A5
1	153522612	-	S100A4
1	153521848	-	S100A3
1	153540366	-	S100A2
1	153585621	-	S100A16
1	153589462	-	S100A14
1	153606568	-	S100A13
1	153600402	+	S100A1
1	153606525	+	CHTOP
1	153631130	+	SNAPIN
1	153643524	-	ILF2
1	153651113	+	NPR1
1	153700543	+	INTS3
1	153746830	+	SLC27A3
1	153895451	-	GATAD2B
1	153919172	-	DENND4B
1	153931101	-	CRTC2
1	153940188	-	SLC39A1
1	153940010	+	CREB3L4
1	153950164	-	JTB
1	153958834	-	RAB13
1	153963235	+	RPS27
1	154127592	-	NUP210L
1	154167124	-	TPM3
1	154178809	-	C1orf189
1	154193104	-	C1orf43
1	154192655	+	UBAP2L
1	154244987	+	HAX1
1	154293566	+	AQP10
1	154298029	+	ATP8B2
1	154377669	+	IL6R
1	154474589	-	SHE
1	154474695	+	TDRD10
1	154531504	-	UBE2Q1
1	154540257	+	CHRNB2
1	154600475	-	ADAR
1	154585067	+	AL606500.1
1	154842756	-	KCNN3
1	154909467	-	PMVK
1	154928599	-	PBXIP1
1	154936329	-	PYGO2
1	154946871	-	SHC1
1	154947129	+	CKS1B
1	154955814	+	FLAD1
1	154966062	+	LENEP
1	154975127	+	ZBTB7B
1	155006257	-	DCST2
1	155006300	+	DCST1
1	155023042	+	ADAM15
1	155036207	+	EFNA4
1	155036224	+	EFNA3
1	155036224	+	EFNA3
1	155099936	+	EFNA1
1	155107820	+	SLC50A1
1	155113071	-	DPM3
1	155145951	-	KRTCAP2
1	155159748	-	RP11-201K10.3
1	155145873	+	TRIM46
1	155162707	-	MUC1
1	155178842	-	THBS3
1	155178490	+	MTX1
1	155214490	-	GBA
1	155225274	-	FAM189B
1	155232221	-	SCAMP3
1	155248282	-	CLK2
1	155247374	+	HCN3
1	155271225	-	PKLR
1	155278539	+	FDPS
1	155290687	+	RUSC1
1	155532598	-	ASH1L
1	155579979	+	MSTO1
1	155658791	-	YY1AP1
1	155657751	+	DAP3
1	155829191	-	GON4L
1	155829300	+	SYT11
1	155881195	-	RIT1
1	155904191	-	KIAA0907
1	155911480	+	RXFP4
1	155976861	-	ARHGEF2
1	155990750	-	SSR2
1	156023585	-	UBQLN4
1	156024543	+	LAMTOR2
1	156030951	+	RAB25
1	156051789	-	MEX3A
1	156052364	+	LMNA
1	156117157	+	SEMA4A
1	156163880	+	SLC25A44
1	156182773	+	PMF1-BGLAP
1	156182784	+	PMF1
1	156211753	+	BGLAP
1	156217881	-	PAQR6
1	156252620	-	SMG5
1	156252726	+	TMEM79
1	156265463	-	C1orf85
1	156269428	-	VHLL
1	156337664	-	CCT3
1	156307105	+	TSACC
1	156339003	+	RHBG
1	156400493	-	C1orf61
1	156470620	-	MEF2D
1	156542396	-	IQGAP3
1	156549519	+	TTC24
1	156561554	+	APOA1BP
1	156571288	-	GPATCH4
1	156589086	+	HAPLN2
1	156611182	+	BCAN
1	156647189	-	NES
1	156675608	-	CRABP2
1	156698591	-	ISG20L2
1	156698234	+	RRNAD1
1	156711382	-	MRPL24
1	156736717	-	HDGF
1	156720402	+	PRCC
1	156786654	-	SH2D2A
1	156785432	+	NTRK1
1	156828810	-	INSRR
1	156863490	+	PEAR1
1	156890442	+	LRRC71
1	157015162	-	ARHGEF11
1	157069600	-	ETV3L
1	157108266	-	ETV3
1	157522310	-	FCRL5
1	157567870	-	FCRL4
1	157670647	-	FCRL3
1	157746922	-	FCRL2
1	157789895	-	FCRL1
1	157868046	-	CD5L
1	157963063	+	KIRREL
1	158149737	+	CD1D
1	158223927	+	CD1A
1	158259576	+	CD1C
1	158301321	-	CD1B
1	158323254	+	CD1E
1	158369256	-	OR10T2
1	158390656	-	OR10K2
1	158435272	+	OR10K1
1	158449668	+	OR10R2
1	158517895	-	OR6Y1
1	158533394	-	OR6P1
1	158549689	-	OR10X1
1	158576229	+	OR10Z1
1	158656488	-	SPTA1
1	158670486	-	OR6K2
1	158687953	-	OR6K3
1	158724510	+	OR6K6
1	158736492	-	OR6N1
1	158747425	-	OR6N2
1	158801107	+	MNDA
1	158900586	+	PYHIN1
1	158969758	+	IFI16
1	159116886	-	AIM2
1	159141399	+	CADM3
1	159173097	+	DARC
1	159259504	+	FCER1A
1	159284449	-	OR10J3
1	159409512	+	OR10J1
1	159505842	-	OR10J5
1	159557615	+	APCS
1	159684379	-	CRP
1	159750722	+	DUSP23
1	159770301	+	FCRL6
1	159796540	+	SLAMF8
1	159825137	-	C1orf204
1	159832447	-	VSIG8
1	159842843	-	RP11-190A12.7
1	159869953	-	CCDC19
1	159880159	-	AL590560.1
1	159895522	-	TAGLN2
1	159915386	-	IGSF9
1	159924044	-	SLAMF9
1	160001783	-	PIGM
1	160040038	-	KCNJ10
1	160051360	+	KCNJ9
1	160068733	-	IGSF8
1	160085549	+	ATP1A2
1	160121360	+	ATP1A4
1	160160285	+	CASQ1
1	160175127	+	PEA15
1	160254920	-	DCAF8
1	160254920	-	DCAF8
1	160256138	-	PEX19
1	160313190	-	COPA
1	160313062	+	NCSTN
1	160336857	+	NHLH1
1	160370376	+	VANGL2
1	160493052	-	SLAMF6
1	160549306	-	CD84
1	160617085	-	SLAMF1
1	160681641	-	CD48
1	160709037	+	SLAMF7
1	160765864	+	LY9
1	160832692	-	CD244
1	160854960	-	ITLN1
1	160924589	-	ITLN2
1	160991138	-	F11R
1	161008752	-	RP11-544M22.13
1	161008780	-	TSTD1
1	161015767	-	USF1
1	161039760	-	ARHGAP30
1	161035655	+	AL591806.1
1	161059389	-	PVRL4
1	161068151	+	KLHDC9
1	161087901	-	PFDN2
1	161087876	+	NIT1
1	161102478	-	DEDD
1	161122566	+	UFC1
1	161129240	+	USP21
1	161136200	+	PPOX
1	161147287	-	B4GALT3
1	161168846	-	ADAMTS4
1	161166894	+	NDUFS2
1	161185024	+	FCER1G
1	161190160	+	AL590714.1
1	161193421	-	APOA2
1	161195793	+	TOMM40L
1	161208092	-	NR1I3
1	161228517	+	PCP4L1
1	161279762	-	MPZ
1	161284047	+	SDHC
1	161337664	-	C1orf192
1	161475220	+	FCGR2A
1	161494036	+	HSPA6
1	161600917	-	FCGR3A
1	161551101	+	FCGR2B
1	161601753	-	FCGR3B
1	161676762	+	FCRLA
1	161691353	+	FCRLB
1	161719548	+	DUSP12
1	161736084	+	ATF6
1	161993644	-	OLFML2B
1	162039564	+	NOS1AP
1	162335197	+	RP11-565P22.6
1	162336698	+	C1orf226
1	162346660	-	C1orf111
1	162381928	-	SH2D1B
1	162467041	+	UHMK1
1	162531323	+	UAP1
1	162601163	+	DDR2
1	162760492	+	HSD17B7
1	162838605	-	C1orf110
1	163038565	+	RGS4
1	163291577	-	RGS5
1	163236366	+	NUF2
1	164524821	+	PBX1
1	165325952	-	LMX1A
1	165414433	-	RXRG
1	165513244	+	LRRC52
1	165600098	+	MGST3
1	165668100	-	ALDH9A1
1	165796992	-	TMCO1
1	165796768	+	UCK2
1	166136206	-	FAM78B
1	166028709	-	AL626787.1
1	166808681	+	POGK
1	166845564	-	TADA1
1	166944719	-	ILDR2
1	166958346	+	MAEL
1	167059868	-	GPA33
1	167063282	+	DUSP27
1	167190066	+	POU2F1
1	167487847	-	CD247
1	167523004	-	CREG1
1	167599330	+	RCSD1
1	167690429	+	MPZL1
1	167883453	-	ADCY10
1	167906278	-	MPC2
1	167905021	+	DCAF6
1	168106821	-	GPR161
1	168148171	+	TIPRL
1	168195176	+	SFT2D2
1	168250278	+	TBX19
1	168513235	-	XCL2
1	168545711	+	XCL1
1	168698502	-	DPT
1	169074935	+	ATP1B1
1	169337205	-	NME7
1	169337208	+	BLZF1
1	169429907	-	CCDC181
1	169455241	-	SLC19A2
1	169555826	-	F5
1	169599431	-	SELP
1	169631245	+	C1orf112
1	169680839	-	SELL
1	169733846	-	SELE
1	169764107	-	METTL18
1	169863408	-	SCYL3
1	170054349	-	KIFAP3
1	170115142	+	METTL11B
1	170501270	+	GORAB
1	170631869	+	PRRX1
1	170904612	+	MROH9
1	171060018	+	FMO3
1	171106879	+	FMO6P
1	171154347	+	FMO2
1	171217638	+	FMO1
1	171283347	+	FMO4
1	171454651	+	PRRC2C
1	171621823	-	MYOC
1	171711387	-	VAMP4
1	171750788	+	METTL13
1	171810621	+	DNM3
1	172413230	-	PIGC
1	172389828	+	C1orf105
1	172501489	+	SUCO
1	172628154	+	FASLG
1	173020103	-	TNFSF18
1	173176452	-	TNFSF4
1	173446405	+	PRDX6
1	173572233	-	SLC9C2
1	173639001	-	ANKRD45
1	173684080	+	KLHL20
1	173793858	-	CENPL
1	173793641	+	DARS2
1	173837220	+	ZBTB37
1	173886516	-	SERPINC1
1	173991435	-	RC3H1
1	174128548	+	RABGAP1L
1	174417212	+	GPR52
1	174968300	+	CACYBP
1	174992561	-	MRPS14
1	175036994	+	TNN
1	175162135	-	KIAA0040
1	175712906	-	TNR
1	176176629	-	RFWD2
1	176432307	+	PAPPA2
1	177134109	-	ASTN1
1	177140633	+	BRINP2
1	177953438	-	SEC16B
1	178062864	+	RASAL2
1	178482212	+	TEX35
1	178511887	+	C1orf220
1	178511950	+	C1ORF220
1	178694300	+	RALGPS2
1	178840187	-	ANGPTL1
1	178994939	+	FAM20B
1	179050512	+	TOR3A
1	179198819	-	ABL2
1	179262925	+	SOAT1
1	179334855	+	AXDND1
1	179457805	-	AL160286.1
1	179545087	-	NPHS2
1	179560748	+	TDRD5
1	179712298	+	FAM163A
1	179846938	-	TOR1AIP2
1	179834311	-	IFRG15
1	179851177	+	TOR1AIP1
1	179923873	+	CEP350
1	180123969	+	QSOX1
1	180199421	+	LHX4
1	180472089	-	ACBD6
1	180601140	+	XPR1
1	180882290	+	KIAA1614
1	180941695	+	AL162431.1
1	180992047	-	STX6
1	181003067	+	MR1
1	181057638	+	IER5
1	181382238	+	CACNA1E
1	182030847	-	ZNF648
1	182361341	-	GLUL
1	182369751	-	TEDDM1
1	182419256	+	RGSL1
1	182558391	-	RNASEL
1	182573543	-	RGS16
1	182653711	-	RGS8
1	182758428	+	NPL
1	182808504	+	DHX9
1	182922660	-	SHCBP1L
1	182992595	+	LAMC1
1	183155373	+	LAMC2
1	183387737	-	NMNAT2
1	183441351	+	SMG7
1	183560011	-	NCF2
1	183604892	-	ARPC5
1	183605220	+	RGL1
1	183622451	-	APOBEC4
1	184006863	-	COLGALT2
1	184020811	+	TSEN15
1	184356192	+	C1orf21
1	184724047	-	EDEM3
1	184943682	-	FAM129A
1	185014496	+	RNF2
1	185126204	-	TRMT1L
1	185126212	+	SWT1
1	185286461	-	IVNS1ABP
1	185703683	+	HMCN1
1	186265405	+	PRG4
1	186344825	-	TPR
1	186344890	+	C1orf27
1	186365908	-	AL596220.1
1	186369704	+	OCLM
1	186430254	-	PDC
1	186649559	-	PTGS2
1	186798085	+	PLA2G4A
1	190446759	-	BRINP3
1	192127587	+	RGS18
1	192286122	+	RGS21
1	192544857	+	RGS1
1	192605275	+	RGS13
1	192778169	+	RGS2
1	193029237	-	UCHL5
1	193028552	+	TROVE2
1	193075244	-	GLRX2
1	193091147	+	CDC73
1	193155784	-	B3GALT2
1	196578355	-	KCNT2
1	196621008	+	CFH
1	196743925	+	CFHR3
1	196788887	+	CFHR1
1	196788898	+	CFHR2
1	196819371	+	CFHR4
1	196946667	+	CFHR5
1	197036397	-	F13B
1	197115824	-	ASPM
1	197169672	-	ZBTB41
1	197170592	+	CRB1
1	197744826	-	DENND1B
1	197871777	+	C1orf53
1	197881037	+	LHX9
1	198126093	+	NEK7
1	198510075	-	ATP6V1G3
1	198607801	+	PTPRC
1	199996730	+	NR5A2
1	200379184	-	ZNF281
1	200589862	-	KIF14
1	200639097	-	DDX59
1	200708686	+	CAMSAP2
1	200842083	+	GPR25
1	200860176	+	C1orf106
1	200992828	-	KIF21B
1	201081694	-	CACNA1S
1	201096312	-	ASCL5
1	201140702	-	TMEM9
1	201159953	+	IGFN1
1	201252580	+	PKP1
1	201346890	-	TNNT2
1	201368736	-	LAD1
1	201398994	-	TNNI1
1	201438365	-	PHLDA3
1	201478584	-	CSRP1
1	201592013	+	AC096677.1
1	201592411	+	NAV1
1	201798269	+	IPO9
1	201857808	+	SHISA4
1	201915715	-	LMOD1
1	201924619	+	TIMM17A
1	201951500	+	RNPEP
1	201977073	+	ELF3
1	202091986	+	GPR37L1
1	202113869	-	ARL8A
1	202130716	-	PTPN7
1	202163029	+	LGR6
1	202311108	-	UBE2T
1	202317827	+	PPP1R12B
1	202679545	-	SYT2
1	202778598	-	KDM5B
1	202789394	+	RP11-480I12.4
1	202858263	-	RABIF
1	202897764	-	KLHL12
1	202927700	-	ADIPOR1
1	202936408	-	CYB5R1
1	202976514	+	TMEM183A
1	202995626	+	PPFIA4
1	203055164	-	MYOG
1	203059782	+	ADORA1
1	203144941	-	MYBPH
1	203155877	-	CHI3L1
1	203242769	-	CHIT1
1	203274619	+	BTG2
1	203320617	-	FMOD
1	203444956	+	PRELP
1	203463271	+	OPTC
1	203595689	+	ATP2B4
1	203734304	+	LAX1
1	203764782	+	ZC3H11A
1	203765437	+	ZBED6
1	203830731	+	SNRPE
1	204042243	+	SOX13
1	204121307	-	ETNK2
1	204135465	-	REN
1	204165614	-	KISS1
1	204183220	-	GOLT1A
1	204346793	-	PLEKHA6
1	204380919	-	PPP1R15B
1	204463852	-	PIK3C2B
1	204485511	+	MDM4
1	204654861	-	LRRN2
1	204797779	+	NFASC
1	205012325	+	CNTN2
1	205053645	-	TMEM81
1	205091143	-	RBBP5
1	205180727	-	DSTYK
1	205197304	+	TMCC2
1	205290883	-	NUAK2
1	205326218	-	KLHDC8A
1	205425082	-	LEMD1
1	205473723	+	CDK18
1	205538013	+	MFSD4
1	205601090	-	ELK4
1	205649587	-	SLC45A3
1	205719404	-	NUCKS1
1	205682497	+	AC119673.1
1	205744588	-	RAB7L1
1	205782876	-	SLC41A1
1	205819260	-	PM20D1
1	205912588	-	SLC26A9
1	206136916	+	FAM72A
1	206223976	+	AVPR1B
1	206288647	-	C1orf186
1	206317459	+	CTSE
1	206516200	+	SRGAP2
1	206643791	+	IKBKE
1	206671061	-	C1orf147
1	206680879	+	RASSF5
1	206785904	-	EIF2D
1	206808881	+	DYRK3
1	206858289	+	MAPKAPK2
1	206945839	-	IL10
1	206972215	+	IL19
1	207038699	+	IL20
1	207070788	+	IL24
1	207096592	-	FAIM3
1	207119811	-	PIGR
1	207143970	-	FCAMR
1	207206101	-	C1orf116
1	207226325	-	YOD1
1	207222801	+	PFKFB2
1	207262187	+	C4BPB
1	207277607	+	C4BPA
1	207494853	+	CD55
1	207627575	+	CR2
1	207669492	+	CR1
1	207818458	+	CR1L
1	207925402	+	CD46
1	208084747	-	CD34
1	208417665	-	PLXNA2
1	209757062	+	CAMK1G
1	209825811	-	LAMB3
1	209848765	+	G0S2
1	209859510	+	HSD11B1
1	209929377	+	TRAF3IP3
1	209957904	-	C1orf74
1	209979465	-	IRF6
1	210001352	+	DIEXF
1	210111538	+	SYT14
1	210406144	+	SERTAD4
1	210501596	+	HHAT
1	211307457	-	KCNH1
1	211431719	+	RCOR3
1	211499957	+	TRAF5
1	211666259	-	RD3
1	211752084	-	SLC30A1
1	211848960	-	NEK2
1	212004114	-	LPGAT1
1	212208884	-	INTS7
1	212208919	+	DTL
1	212458879	+	PPP2R5A
1	212588243	-	TMEM206
1	212606229	+	NENF
1	212738676	+	ATF3
1	212797789	+	FAM71A
1	212873327	-	BATF3
1	212965124	-	NSL1
1	212965170	+	TATDN3
1	213020991	-	C1orf227
1	213031597	+	FLVCR1
1	213123862	+	VASH2
1	213189168	-	ANGEL2
1	213224589	+	RPS6KC1
1	214156524	+	PROX1
1	214454445	+	SMYD2
1	214725792	-	PTPN14
1	214776538	+	CENPF
1	215179118	+	KCNK2
1	215740735	+	KCTD3
1	216596738	-	USH2A
1	217311097	-	ESRRG
1	217804424	-	GPATCH2
1	217804666	+	SPATA17
1	218458629	+	RRP15
1	218519577	+	TGFB2
1	218683438	+	C1orf143
1	219347186	+	LYPLAL1
1	220131989	-	SLC30A10
1	220220000	-	EPRS
1	220263804	-	BPNT1
1	220267444	+	IARS2
1	220445796	-	RAB3GAP2
1	220608023	-	AC096644.1
1	220701568	+	MARK1
1	220863187	+	C1orf115
1	220921567	+	MARC2
1	220960101	+	MARC1
1	221051699	+	HLX
1	221915518	-	DUSP10
1	222721445	-	HHIPL2
1	222763275	-	TAF1A
1	222791428	+	MIA3
1	222886552	-	AIDA
1	222885895	+	BROX
1	222910549	+	FAM177B
1	222988406	+	DISP1
1	223316624	-	TLR5
1	223537544	-	SUSD4
1	223566715	+	C1orf65
1	223853436	-	CAPN8
1	223889295	+	CAPN2
1	224033674	-	TP53BP2
1	224216371	-	AC138393.1
1	224301789	+	FBXO28
1	224363458	+	DEGS1
1	224518089	-	NVL
1	224544552	+	CNIH4
1	224624735	-	WDR26
1	224622362	+	CNIH3
1	225083964	+	DNAH14
1	225616627	-	LBR
1	225600404	+	AC092811.1
1	225840844	-	ENAH
1	225965531	+	SRP9
1	225997794	+	EPHX1
1	226070069	-	TMEM63A
1	226099082	-	LEFTY1
1	226111978	-	RP4-559A3.7
1	226111978	-	PYCR2
1	226129189	-	LEFTY2
1	226187032	-	SDE2
1	226249552	+	H3F3A
1	226374431	-	ACBD3
1	226411319	+	MIXL1
1	226497570	-	LIN9
1	226595780	-	PARP1
1	226736501	+	C1orf95
1	226927024	-	ITPKB
1	227057885	+	PSEN2
1	227085237	+	ADCK3
1	227506175	-	CDC42BPA
1	227751244	+	ZNF678
1	227916240	+	SNAP47
1	227923112	-	JMJD4
1	228003394	+	PRSS38
1	228135599	-	WNT9A
1	228194752	+	WNT3A
1	228270361	+	ARF1
1	228293112	-	C1orf35
1	228297013	-	MRPL55
1	228327663	+	GUK1
1	228337553	+	GJC2
1	228353213	-	IBA57-AS1
1	228353516	+	IBA57
1	228401365	-	C1orf145
1	228395831	+	OBSCN
1	228594541	-	TRIM11
1	228604562	-	TRIM17
1	228613026	-	HIST3H3
1	228645560	-	HIST3H2A
1	228645808	+	HIST3H2BB
1	228674762	+	RNF187
1	228870824	+	RHOU
1	229385383	+	TMEM78
1	229406822	+	RAB4A
1	229440129	+	SPHAR
1	229479041	-	CCSAP
1	229569845	-	ACTA1
1	229644103	-	NUP133
1	229694442	-	ABCB10
1	229761794	-	TAF5L
1	229761981	+	URB2
1	230193536	+	GALNT2
1	230561475	-	PGBD5
1	230778235	+	COG2
1	230850043	-	AGT
1	230883130	+	CAPN9
1	231005335	-	C1orf198
1	231114621	-	TTC13
1	231114727	+	ARV1
1	231175992	-	FAM89A
1	231297858	+	TRIM67
1	231376933	-	C1orf131
1	231376953	+	GNPAT
1	231473598	-	EXOC8
1	231472850	+	SPRTN
1	231560790	-	EGLN1
1	231664399	+	TSNAX-DISC1
1	231664399	+	TSNAX
1	231762561	+	DISC1
1	232697304	-	SIPA1L2
1	232940643	+	MAP10
1	233086351	+	NTPCR
1	233431459	-	PCNXL2
1	233463514	+	MLK4
1	233749750	+	KCNK1
1	234040679	+	SLC35F3
1	234509202	+	COA6
1	234614849	-	TARBP1
1	234745271	-	IRF2BP2
1	235292251	-	TOMM20
1	235324772	-	RBM34
1	235491534	-	ARID4B
1	235490665	+	GGPS1
1	235530675	+	TBCE
1	235667781	-	B3GALNT2
1	235814054	-	GNG4
1	236046940	-	LYST
1	236228462	-	NID1
1	236305832	+	GPR137B
1	236445319	-	ERO1LB
1	236511562	+	EDARADD
1	236681300	+	LGALS8
1	236767804	-	HEATR1
1	236849754	+	ACTN2
1	236958610	+	MTR
1	237167718	-	MT1HL1
1	237205505	+	RYR2
1	238054094	-	ZP4
1	238108575	-	MTRNR2L11
1	239549865	+	CHRM3
1	240177648	+	FMN2
1	240643504	-	AL646016.1
